Titulo,Acervo[Nome],Acervo[Autor],Acervo[Data],Acervo[Origem],Acervo[Material],Acervo[Descricao],Acervo[Dimensoes],Acervo[Nucleo],Acervo[Classificacao],Acervo[imagem],Acervo[thumb],Acervo[categorias]
M-1397,[[Título::taça de consomê]],[[Autoria de::Rosenthal GmbH]],[[Datação::Século XX]]/[[SubDatação::1962]],[[Origem::Alemanha]]/[[SubOrigem::Selb]],[[Material::Porcelana branca com borda em azul cobalto e douração.]],"[[Descrição::24 exemplares. Serviço Rosenthal ""Eminence Cobalt"". (M-1394 a M-1398 e M-1028). ]]","[[Dimensões::5,2 x 17,2 x 13,6]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1397.jpg,[[Imagem:M1397.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Rosenthal GmbH]][[Categoria:Origem/Alemanha/Selb]][[Categoria:Data/Século XX/1962]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1398,[[Título::pires para taça de consomê]],[[Autoria de::Rosenthal GmbH]],[[Datação::Século XX]]/[[SubDatação::1962]],[[Origem::Alemanha]]/[[SubOrigem::Selb]],[[Material::Porcelana branca com borda em azul cobalto e douração.]],"[[Descrição::24 exemplares. Serviço Rosenthal ""Eminence Cobalt"". (M-1394 a M-1398 e M-1028). ]]","[[Dimensões::2,1 x 18,2 diâm.]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1398.jpg,[[Imagem:M1398.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Rosenthal GmbH]][[Categoria:Origem/Alemanha/Selb]][[Categoria:Data/Século XX/1962]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1399,[[Título::prato raso]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::33 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::2,5 x 25,4 diâm.]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1399.jpg,[[Imagem:M1399.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1400,[[Título::prato de sobremesa]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::16 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::2,0 x 19,3 diâm.]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1400.jpg,[[Imagem:M1400.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1401,[[Título::prato de pão]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::17 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::1,6 x 15,0 diâm.]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1401.jpg,[[Imagem:M1401.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1402,[[Título::taça de consomê]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::11 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::4,6 x 17,0 x 12,3]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1402.jpg,[[Imagem:M1402.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1403,[[Título::pires para taça de consomê]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::12 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::2,2 x 16,6 diâm.]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1403.jpg,[[Imagem:M1403.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1404,[[Título::xícara de chá]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::11 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::7,0 x 11,2 x 9,2 ]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1404.jpg,[[Imagem:M1404.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1405,[[Título::pires para xícara de chá]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::12 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::2,2 x 14,0 diâm.]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1405.jpg,[[Imagem:M1405.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1406,[[Título::xícara de café]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::12 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::5,2 x 8,6 x 6,9]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1406.jpg,[[Imagem:M1406.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1407,[[Título::pires para xícara de café]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::12 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::1,6 x 10,8 diâm]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1407.jpg,[[Imagem:M1407.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1408,[[Título::travessa redonda]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::3,0 x 29,8 diâm.]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1408.jpg,[[Imagem:M1408.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1409,[[Título::travessa oval pequena]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::2,6 x 33,4 x 22,7]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1409.jpg,[[Imagem:M1409.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1410,[[Título::travessa oval média]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::2,8 x 43,0 x 29,2]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1410.jpg,[[Imagem:M1410.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1411,[[Título::travessa oval grande]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::3,4 x 51,0 x 34,6]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1411.jpg,[[Imagem:M1411.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1412,[[Título::travessa para peixe]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::5,2 x 63,2 x 28,2]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1412.jpg,[[Imagem:M1412.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1413,[[Título::molheira]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::16,5 x 16,0 x 24,1]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1413.jpg,[[Imagem:M1413.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1414,[[Título::molheira com tampa]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::15,2 x 21,7 x 19,5]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1414.jpg,[[Imagem:M1414.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1415,[[Título::sopeira]],[[Autoria de::Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]],[[Datação::Século XX]]/[[SubDatação::1937]],[[Origem::República Tcheca]]/[[SubOrigem::Karlovy Vary (Karlsbad)]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],"[[Descrição::Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.]]","[[Dimensões::29,0 x 39,0 x 28,0]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1415.jpg,[[Imagem:M1415.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)]][[Categoria:Origem/República Tcheca/Karlovy Vary (Karlsbad)]][[Categoria:Data/Século XX/1937]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1416,[[Título::prato raso]],[[Autoria de::Limoges Unic]],[[Datação::Século XX]],[[Origem::França]]/[[SubOrigem::Limoges]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],[[Descrição::8 exemplares. Serviço Vermelho Limoges.Conjunto (M-1416; M-1417; M-1051 a M-1054). Decoração com borda vermelha e friso dourado com motivos florais.]],"[[Dimensões::2,0 x 25,4 diâm.]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1416.jpg,[[Imagem:M1416.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Limoges Unic]][[Categoria:Origem/França/Limoges]][[Categoria:Data/Data desconhecida]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
M-1417,[[Título::prato de sobremesa]],[[Autoria de::Limoges Unic]],[[Datação::Século XX]],[[Origem::França]]/[[SubOrigem::Limoges]],[[Material::Porcelana branca com faixa vermelha e douração em alto relevo.]],[[Descrição::8 exemplares. Serviço Vermelho Limoges.Conjunto (M-1416; M-1417; M-1051 a M-1054). Decoração com borda vermelha e friso dourado com motivos florais.]],"[[Dimensões::2,1 x 22,0 diâm.]]",[[Núcleo::Núcleo desconhecido]],[[Classificação]]/[[Classificação::Interiores ]]/[[SubClassificação:: Utensílios de Cozinha\Mesa]],Imagem:M1417.jpg,[[Imagem:M1417.jpg|thumb|center|250px]],[[Categoria:Acervo por nº de tombo]][[Categoria:Autor/Limoges Unic]][[Categoria:Origem/França/Limoges]][[Categoria:Data/Data desconhecida]][[Categoria:Núcleo/Núcleo desconhecido]][[Categoria:Classificação/Interiores/Utensílios de Cozinha\Mesa]]
